9674,66864,34005,33290,38636,33326,34577,6,40923,33283,33323,33285
8825,33862,8,33290,39584,9,33863,6,39957,33316,33385,33317
3901,33442,8,10,33438,33309,11,6,39778,2,3,4
3155,52457,8,33290,34862,33431,33526,6,50920,33521,34861,33523
8557,51230,8,33290,33621,33326,33430,6,51229,33426,33621,33428
11231,38434,8,33290,33318,33289,33657,6,36672,33316,33385,33317
8819,38434,8,33290,33318,33289,33657,6,36672,33316,33385,33317
3891,35895,8,33313,33568,33431,33526,6,37672,2,34012,4
9459,33518,8,33290,35600,9,33430,6,47548,33283,34432,33285
7750,77960,8,33290,33549,33431,33526,6,37283,33521,34787,33523
9796,56423,8,33844,36556,33289,33930,6,42510,33426,33927,33428
10726,42218,35217,35218,35215,33326,33430,6,42217,33339,35215,33341
3211,63494,8,33290,34862,9,33526,6,53579,33521,34861,33523
7489,36533,8,33290,35516,9,33291,6,36532,33416,33529,33418
11077,48925,8,33290,35768,33431,33389,6,36893,33316,33385,33317
2660,36521,8,33290,34131,9,33291,6,40473,33283,40171,33285
5034,69101,8,33290,34047,33345,34046,6,39023,34046,34047,34048
11031,64835,8,33290,33667,33326,33291,6,52454,33283,33666,33285
10390,64835,8,33290,33667,33326,33291,6,52454,33283,33666,33285
9311,71311,44965,33290,34662,34576,34577,6,34571,33283,36494,33285
11064,33518,40163,33290,35398,9,33430,6,35765,33426,33675,33428
9674,42966,8,33904,34611,34576,42967,6,34609,2,34610,4
10590,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428
8311,76425,8,33313,35497,33275,11,6,33754,33426,35335,33428
3198,58193,8,33290,33524,33326,33526,6,33520,33521,33522,33523
6903,33518,8,33290,34891,9,33430,6,36019,33299,33790,33301
7654,56254,8,33290,33861,33431,33863,6,39808,33299,33395,33301
10535,56254,8,33290,33861,33431,33863,6,39808,33299,33395,33301
3163,69946,8,33290,33524,33431,33526,6,67076,33521,33522,33523
10110,33518,8,33290,33731,33289,33430,6,35395,2,33730,4
6961,55538,8,33290,35551,33431,33291,6,48048,33283,33584,33285
9204,35274,8,33369,37239,33289,33370,6,47305,2,33365,4
7828,35274,8,33369,37239,33289,33370,6,47305,2,33365,4
10819,44901,8,33290,33517,9,33430,6,44900,33357,33458,33359
3690,38335,8,33269,36385,33289,33863,6,38334,2,33730,4
8627,35120,8,33313,34200,9,33657,6,35119,2,33730,4
7108,33677,8,33290,33676,33289,33678,6,33674,33426,33675,33428
10107,55702,8,33290,42245,9,33430,6,37919,2,33730,4
6891,40456,33777,33290,33775,33431,33291,6,46785,33283,33323,33285
7489,57662,8,33290,35516,33431,33461,6,45093,33416,33529,33418
7616,41671,8,33296,33769,33289,33347,6,41670,2,33768,4
3900,38172,8,33296,34200,33309,33657,6,38171,2,33730,4
4464,50619,8,33276,33438,33289,33712,6,50618,2,3,4
7588,38320,8,34999,33386,33289,33657,6,37872,33316,33385,33317
8094,35886,8,33290,34222,9,33968,6,48556,33426,33853,33428
2664,46691,33288,33290,33286,33431,33291,6,39481,33283,33284,33285
8557,33518,8,33290,33621,9,33430,6,36974,33426,33621,33428
9800,33622,8,33290,39309,33431,33604,6,39308,33416,33529,33418
11026,36853,8,33904,33870,9,33291,6,36852,2,3,4
9533,44299,8,33290,35926,9,33739,6,41301,33339,34566,33341
9454,33518,35217,35218,35215,9,33430,6,37715,33339,35215,33341
4125,55411,8,33290,34597,33289,33347,6,40573,33347,34597,33502
9333,33518,8,33290,34251,33289,33430,6,34387,2,33730,4
9676,33478,8,33290,33530,33431,33430,6,43490,33416,33529,33418
10287,33518,8,33290,33517,9,33430,6,54569,33357,33458,33359
9511,36249,8,33904,34016,33431,33430,6,34015,2,33730,4
10361,36632,8,33290,34353,33326,33430,6,36631,33316,34024,33317
3162,52222,8,33290,35159,33431,33526,6,41854,33521,35659,33523
8169,48559,8,33904,36213,33431,33833,6,48385,2,34181,4
9667,33933,8,33369,33366,33309,33370,6,36470,2,33365,4
10589,51605,8,33290,33999,33431,34569,6,38167,33426,33427,33428
3720,33518,8,33290,33477,33431,33430,6,34133,33416,33476,33418
9128,64524,8,33313,33438,33268,33270,6,35245,2,33265,4
10574,61799,8,33290,35926,9,33739,6,41301,33339,34566,33341
11046,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428
11037,33691,8,33290,37709,9,33430,6,51575,33283,33447,33285
4678,68861,8,33290,36151,9,33291,6,36149,33283,36150,33285
8793,36978,8,33290,41291,33431,33604,6,42227,33339,36136,33341
3656,41837,8,33276,33438,33289,33628,6,41760,2,3,4
10117,41145,8,34210,34208,33289,33657,6,36541,33416,34207,33418
11317,35375,8,33290,33386,33289,33450,6,40422,33316,33385,33317
10083,33308,8,33296,33279,33309,11,6,35182,2,3,4
10316,38882,8,33290,37490,33431,33604,6,44584,33299,33395,33301
9079,35402,8,33422,33828,33431,33430,6,48312,33416,33689,33418
7303,66268,8,33904,34935,33289,33423,6,47129,2,34181,4
3278,37080,33777,33290,33775,33431,33461,6,41620,33283,33323,33285
8124,65692,8,33290,33350,33431,33291,6,40876,33283,33885,33285
7171,33799,8,33290,33798,33431,33430,6,33797,33283,33447,33285
8628,35120,8,33313,34200,33289,33657,6,42144,2,33730,4
9813,35120,8,33313,34200,33289,33657,6,42144,2,33730,4
9674,47047,8,33290,33775,33326,34577,6,40923,33283,33323,33285
9001,40456,8,33290,37961,33431,33291,6,43483,33283,33885,33285
9667,41027,33777,33290,33775,33431,33291,6,41026,33283,33323,33285
9001,35231,8,33290,33549,33309,33526,6,37900,33521,34787,33523
11008,34918,8,33313,33312,33431,11,6,49781,2,3,4
9935,72298,36228,33290,35228,33345,34577,6,41243,33283,35227,33285
2922,70387,8,33290,35972,9,33362,6,53149,33416,35971,33418
11317,33336,8,33296,33279,33275,11,6,33850,2,3,4
8253,33518,8,33290,34251,9,33430,6,47339,2,33730,4
9175,36016,8,33904,34251,33431,37073,6,41477,2,33730,4
9099,66206,34005,33290,38636,33431,33461,6,40090,33283,33323,33285
11132,54009,8,33296,34200,9,33657,6,38171,2,33730,4
2491,33518,8,33388,34556,9,33430,6,49998,33316,34024,33317
7378,66001,34912,34913,34910,33326,33461,6,37417,33283,33284,33285
8124,36521,8,33290,34131,9,33291,6,40473,33283,40171,33285
10389,33518,8,33290,34251,33289,33430,6,34387,2,33730,4
10103,60701,8,33904,33902,33431,33430,6,36605,2,33730,4
9529,33518,8,33388,34353,9,33430,6,46825,33316,34024,33317
10567,33518,8,33290,35625,9,33430,6,37933,33316,34256,33317
6972,36929,8,33290,36928,33431,33526,6,56790,33521,36927,33523
10363,33862,8,33290,39584,33431,33863,6,39957,33316,33385,33317
9822,46101,8,33422,33419,33326,33389,6,35392,33416,33417,33418
6340,36802,8,33290,34597,33431,33347,6,39159,33347,34597,33502
7123,33691,8,33290,33448,9,33430,6,33883,33283,33447,33285
9828,75216,8,33296,33294,33431,33389,6,39680,2,3,4
6877,50314,36963,33290,36964,33431,33461,6,38789,33283,36963,33285
3584,60886,8,33290,45870,37826,60887,6,36568,33339,35899,33341
8453,33420,8,33422,33419,33431,33423,6,33415,33416,33417,33418
7414,43484,8,33290,33350,9,33291,6,43483,33283,33885,33285
9001,40963,8,33290,35796,33431,33291,6,35794,33283,35795,33285
7685,40963,8,33290,35796,33431,33291,6,35794,33283,35795,33285
8163,34727,8,33313,33307,33309,11,6,33335,2,3,4
8974,35375,8,33290,33866,9,33450,6,49189,33299,33866,33301
9722,53070,33751,33290,33667,33431,33291,6,37102,33283,33666,33285
9573,33691,8,33290,34891,33431,33430,6,38730,33299,33790,33301
9208,35165,8,33422,36730,33431,33526,6,59553,33416,34542,33418
10812,33430,8,33290,33517,9,33430,6,39071,33357,33458,33359
7654,46335,8,33290,35410,9,33863,6,35448,33316,33385,33317
8523,33622,8,33290,34556,33431,33604,6,34555,33316,34024,33317
10924,33518,8,33290,33621,9,33430,6,45258,33426,33621,33428
7348,33518,8,33290,34134,9,33430,6,36781,33416,33476,33418
3304,35216,35217,35218,35215,33345,33430,6,35214,33339,35215,33341
11336,34936,40163,33290,38008,33289,33712,6,37960,33283,40641,33285
9345,74806,8,33290,33549,33368,33526,6,43909,33521,34787,33523
9522,33518,8,33290,34752,33326,33430,6,41635,33299,34471,33301
4666,36495,8,33290,35228,33289,33291,6,39769,33283,35227,33285
8557,33518,8,33290,34182,9,33430,6,36690,2,34181,4
2660,36089,8,33290,36088,33345,33526,6,46521,33521,36087,33523
9667,35162,8,33408,33366,33289,33370,6,44554,2,33365,4
10538,58989,8,33290,34047,33431,34046,6,37149,34046,34047,34048
10538,58989,8,33290,34047,33431,34046,6,37149,34046,34047,34048
7414,43407,8,33455,33438,33309,11,6,34114,2,3,4
8893,49296,8,33290,35207,33289,33526,6,43376,33521,34787,33523
4162,35375,8,33290,33549,33431,33450,6,43945,33521,34787,33523
2660,66848,8,33290,36088,33431,33526,6,36993,33521,36087,33523
7101,70543,8,34474,34472,33431,33461,6,46032,33299,34471,33301
8785,74153,33777,33290,33775,33431,33291,6,57302,33283,33323,33285
11077,35375,8,33290,34891,33289,33450,6,63422,33299,33790,33301
7009,43564,35227,33290,35228,33431,33291,6,43563,33283,35227,33285
10405,33991,33751,33290,33667,9,33291,6,65858,33283,33666,33285
3170,36051,8,33290,33524,34576,36052,6,36050,33521,33522,33523
9511,33933,8,33369,33366,33309,33370,6,36470,2,33365,4
7257,33933,8,33369,33366,33309,33370,6,36470,2,33365,4
10549,7,8,33313,33467,9,11,6,38722,2,3,4
8253,43061,8,35275,37043,33431,33423,6,43060,33339,35884,33341
9668,37767,8,33290,34012,33345,33526,6,37766,33521,34012,33523
9349,44427,8,33290,33302,33431,34851,6,41181,33299,33300,33301
9670,34064,8,33904,34063,33431,33430,6,34062,2,33365,4
2352,33518,8,33290,34567,9,33304,6,41529,33339,34566,33341
6097,72724,8,33422,33828,33326,33430,6,46390,33416,33689,33418
10315,46493,40163,33290,40642,9,33291,6,40640,33283,40641,33285
10405,46493,40163,33290,40642,9,33291,6,40640,33283,40641,33285
9773,40351,8,33330,33350,33326,11,6,33349,33283,33885,33285
9771,40351,8,33330,33350,33326,11,6,33349,33283,33885,33285
9967,36877,8,33290,34280,33431,33430,6,42691,33416,34279,33418
6942,71058,8,33290,35796,33431,33461,6,44854,33283,35795,33285
8143,45063,8,33290,45062,33431,33291,6,45061,33283,33584,33285
10560,67664,8,33290,35612,33431,33370,6,47736,33416,33529,33418
10100,33518,8,33290,37863,9,33430,6,37862,33316,34024,33317
9206,35144,8,33290,35143,33431,33863,6,35142,33316,33385,33317
10745,38666,8,33290,34535,33289,33833,6,38665,33283,33447,33285
10640,38666,8,33290,34535,33289,33833,6,38665,33283,33447,33285
9620,41244,8,33976,34491,33345,34242,6,41243,33283,33975,33285
9715,36249,8,33290,33916,33431,33430,6,36504,33416,33689,33418
8825,33518,8,33290,35410,33289,33430,6,51855,33316,33385,33317
8344,33518,8,33290,35410,33289,33430,6,51855,33316,33385,33317
9668,57704,8,33388,50461,33345,33657,6,37509,33316,34256,33317
6677,64535,8,33290,45062,33431,33291,6,45061,33283,33584,33285
9438,33616,8,33290,34347,33431,33461,6,43401,33316,34347,33317
11140,35660,8,33290,35159,9,33526,6,35658,33521,35659,33523
10389,63013,8,33904,33870,33326,33291,6,39788,2,3,4
8813,35375,8,33290,33621,33289,33450,6,46581,33426,33621,33428
6064,33478,8,33290,34134,9,33430,6,36781,33416,33476,33418
10081,33518,8,33290,33731,9,33430,6,39587,2,33730,4
2591,40887,8,33290,34597,33289,33347,6,39159,33347,34597,33502
10902,67214,8,33290,33549,33289,33526,6,33548,33521,34787,33523
11336,59870,8,33290,34012,33345,33526,6,37766,33521,34012,33523
9811,33518,8,33290,37037,9,33430,6,37036,33416,33529,33418
7654,64994,8,33290,34353,33345,33430,6,36631,33316,34024,33317
7790,51696,34383,33290,33350,33431,33291,6,43483,33283,33885,33285
8557,51696,34383,33290,33350,33431,33291,6,43483,33283,33885,33285
3891,45074,8,33296,33568,33289,33526,6,48257,2,34012,4
9678,47705,8,33408,33366,33309,33370,6,34672,2,33365,4
9333,37912,8,33290,35314,33345,33526,6,37911,33521,35314,33523
9810,72102,8,33290,33549,33345,33526,6,35012,33521,34787,33523
9333,72102,8,33290,33549,33345,33526,6,35012,33521,34787,33523
3200,42546,8,33290,34862,33431,33526,6,42545,33521,34861,33523
10734,34178,8,33320,35768,33431,33863,6,36893,33316,33385,33317
9772,44425,8,33290,40184,33431,33526,6,44424,33521,33625,33523
10188,7,8,33296,34917,9,11,6,43102,2,3,4
10105,33518,8,33290,33360,33431,33430,6,46333,33357,33358,33359
7014,42491,8,33844,35336,33345,33461,6,42490,33426,35335,33428
7774,33518,8,33290,39065,9,33430,6,41410,33316,34024,33317
9871,33518,8,33290,34353,33431,33430,6,34352,33316,34024,33317
9668,36929,8,33290,36928,33431,33526,6,40708,33521,36927,33523
8557,36431,8,33290,36928,9,33526,6,42549,33521,36927,33523
3610,33622,8,33290,35835,33431,33604,6,35142,33316,33385,33317
6895,44964,44965,33290,33360,33326,33423,6,33356,33357,33358,33359
2461,39133,8,33369,33366,33289,33370,6,35756,2,33365,4
8253,63122,34383,33290,33350,9,33291,6,63121,33283,33885,33285
8911,7,8,33296,33375,33289,11,6,46216,2,3,4
11026,49353,8,33290,48624,34576,34613,6,48623,33283,33447,33285
9311,49353,8,33290,48624,34576,34613,6,48623,33283,33447,33285
7913,57012,8,33313,38594,33289,33712,6,57011,2,3,4
8951,51095,8,33290,36667,9,35276,6,49649,33339,34566,33341
9212,33862,8,33290,42721,33431,33863,6,42720,33316,33385,33317
10978,33765,8,33296,33375,33289,33712,6,39903,2,3,4
11243,36877,8,33290,42245,33431,33430,6,37919,2,33730,4
9810,34936,8,33290,62367,33431,33712,6,36050,33521,62366,33523
3229,34936,8,33290,62367,33431,33712,6,36050,33521,62366,33523
10414,38793,8,33290,35410,9,33430,6,35409,33316,33385,33317
8630,38793,8,33290,35410,9,33430,6,35409,33316,33385,33317
7093,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285
6899,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285
8530,33449,8,33290,33448,33289,33450,6,33446,33283,33447,33285
3289,40660,8,33290,34597,33289,33347,6,49430,33347,34597,33502
2657,75101,33538,33290,33536,33431,34780,6,74444,33283,33284,33285
5241,36431,8,33290,36928,33289,33526,6,46833,33521,36927,33523
9603,40098,8,33290,33517,9,33430,6,48761,33357,33458,33359
7495,33518,8,33617,33615,9,33618,6,34514,33416,33614,33418
9809,33336,8,33276,33307,33275,11,6,33435,2,3,4
10440,39850,8,33290,35916,33326,33430,6,35915,33316,33385,33317
10611,33518,8,33290,34398,9,33430,6,34841,33299,34397,33301
9811,36521,8,33290,39341,9,33291,6,39340,33283,36494,33285
6903,36249,8,33290,34891,33431,33430,6,36019,33299,33790,33301
9572,36249,8,33290,34891,33431,33430,6,36019,33299,33790,33301
6726,43157,8,33290,35228,33289,33291,6,43156,33283,35227,33285
9511,33933,8,33369,33366,33309,33370,6,36470,2,33365,4
7190,52301,43694,33290,34662,33326,34577,6,40728,33283,36494,33285
4890,44261,8,33290,44260,9,33347,6,44259,33347,35017,33502
7580,74873,8,33290,35398,9,33430,6,35397,33426,33675,33428
10160,74630,8,33290,33787,33289,33678,6,34326,33426,33675,33428
10283,48906,8,33290,36119,33431,33347,6,46133,33347,36118,33502
8832,33518,8,33290,33517,9,33430,6,39905,33357,33458,33359
11046,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428
9102,36214,8,34210,35516,9,33423,6,36003,33416,34207,33418
10010,33478,8,33290,34138,9,33430,6,38258,33299,33395,33301
7945,33817,8,33276,33438,33309,11,6,35268,2,3,4
6992,36431,8,33290,36928,33289,33526,6,49029,33521,36927,33523
6994,36431,8,33290,36928,33289,33526,6,49029,33521,36927,33523
6897,38418,33288,33290,33286,9,34780,6,38417,33283,33284,33285
9811,68406,8,33290,35571,33431,33604,6,53448,33283,35570,33285
9795,33489,8,33296,33273,33275,11,6,33636,2,3,4
4234,35428,8,33290,35427,33431,33526,6,57222,33521,35427,33523
7407,35517,8,33290,35516,33326,33461,6,35515,33416,33529,33418
9733,33336,8,33313,33307,33275,11,6,35686,2,3,4
7013,33616,8,33290,36667,33431,33461,6,36666,33339,34566,33341
8874,33518,8,33290,34465,9,33430,6,34464,33283,34432,33285
11034,33518,8,33904,33902,9,33430,6,41788,2,33730,4
4987,51902,8,33290,33429,33431,33430,6,51901,33426,33427,33428
1785,59826,8,33290,34398,9,33430,6,34396,33299,34397,33301
10792,61786,8,33290,36667,33345,33604,6,39506,33339,34566,33341
7489,63361,8,33290,34131,33431,33291,6,40235,33283,40171,33285
3304,34936,35217,35218,35215,9,33712,6,61010,33339,35215,33341
10388,33518,8,33290,34251,33431,33430,6,34451,2,33730,4
10835,61325,33751,33290,35516,33326,33461,6,53189,33416,33529,33418
10405,61325,33751,33290,35516,33326,33461,6,53189,33416,33529,33418
11008,57079,8,33408,38594,33326,33423,6,40686,2,3,4
8944,33947,8,33290,34025,9,33430,6,37738,33316,34024,33317
9936,33518,8,33290,33731,33431,33430,6,38505,2,33730,4
9297,33518,33344,33346,38650,9,33430,6,38649,33339,33895,33341
9001,33691,8,33290,35132,9,33430,6,38201,33283,33447,33285
9733,46708,8,33296,38594,33326,11,6,41126,2,3,4
4071,35162,34005,33408,33966,9,33370,6,41077,2,33365,4
10465,37350,8,33408,33366,33309,33370,6,37349,2,33365,4
1558,53491,8,33290,34047,33431,33430,6,45701,34046,34047,34048
7845,37904,8,33844,33854,33326,33461,6,37903,33426,33853,33428
5087,37107,8,33290,33549,9,33526,6,54332,33521,34787,33523
4162,37107,8,33290,33549,9,33526,6,54332,33521,34787,33523
9923,33518,8,33290,33690,9,33430,6,36918,33416,33689,33418
9099,33770,8,33290,33769,33289,33347,6,33767,2,33768,4
8628,33308,8,33313,33307,33309,11,6,35029,2,3,4
7489,50912,8,33290,34662,33431,33461,6,37581,33283,36494,33285
9383,33691,8,33290,36490,33289,33430,6,42060,33283,33284,33285
7366,44503,8,33290,38508,33326,33430,6,51449,33339,35272,33341
9667,35162,8,33369,33406,33289,33370,6,45608,2,33365,4
8557,33336,8,33313,33438,33275,11,6,34268,2,3,4
2396,38360,8,33617,33615,33431,33618,6,36945,33416,33614,33418
2396,38360,8,33617,33615,33431,33618,6,36945,33416,33614,33418
9670,33518,8,33388,39065,9,33430,6,41410,33316,34024,33317
7961,34557,8,33290,33429,9,33430,6,38562,33426,33427,33428
7108,33677,8,33290,34041,33309,33678,6,38056,33426,33675,33428
5241,65767,8,33290,49910,34576,34613,6,34239,33416,33529,33418
8453,42379,8,33269,33266,9,11,6,42378,2,3,4
3938,56676,8,33290,34862,33326,33526,6,53174,33521,34861,33523
3149,56676,8,33290,34862,33326,33526,6,53174,33521,34861,33523
9723,56676,8,33290,34862,33326,33526,6,53174,33521,34861,33523
9087,64628,8,33290,34102,33345,33430,6,50506,33299,33790,33301
4802,64628,8,33290,34102,33345,33430,6,50506,33299,33790,33301
9665,34883,8,33408,33966,33309,33370,6,34882,2,33365,4
9311,65499,8,33290,34857,33431,33526,6,60832,33521,34856,33523
4067,64464,8,33290,39171,33431,33423,6,41587,33426,33927,33428
10460,45245,8,33290,45244,33326,33430,6,43073,33416,34279,33418
7714,33336,8,33313,33279,33275,11,6,34763,2,3,4
2381,69403,8,33290,35768,33431,33389,6,36893,33316,33385,33317
9722,70900,8,38785,38783,33431,33291,6,59160,33283,33584,33285
8529,36249,8,33290,33517,33431,33430,6,33516,33357,33458,33359
3885,65870,8,33290,35475,33431,35477,6,65869,33357,35474,33359
10160,71610,8,33290,51594,33431,37073,6,57871,33426,33675,33428
9658,53181,8,33904,34063,33431,33370,6,53180,2,33365,4
8453,34918,8,33296,33553,33431,11,6,33710,2,3,4
9667,35162,8,33369,33366,33289,33370,6,37875,2,33365,4
5243,51016,8,33290,33549,33289,33526,6,45998,33521,34787,33523
10170,33622,8,33290,33517,33431,33604,6,33516,33357,33458,33359
10188,7,8,33313,33312,9,11,6,33950,2,3,4
9100,7,8,33313,33312,9,11,6,33950,2,3,4
3656,7,8,33313,33312,9,11,6,33950,2,3,4
5744,55472,8,33290,34047,9,33430,6,45701,34046,34047,34048
